dada2_id,individual_id,run_label,library,tissue,site_code,station,riviere,latitude,longitude,date_collecte,annee,individual,categorie,categorie_aout_12chr,type_genome,inclus_passe1,qvalues_foie,index_mediane_andre,delta_mediane_quart,taxon_code_avant_genotypage,plate,well,well_row,well_col,col_rank_site,col_rank_station,qc_flag
15Bue1003Ch03A__durance2,2015_Bue_1003,durance2,B,hindgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2015,1003,Cn,Cn,pur,True,True,0.9999,0.015947000000000044,Ch,6,H10,H,10,4,4,
15Bue1011Ch03A__durance2,2015_Bue_1011,durance2,B,hindgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2015,1011,Hy,Hy,intermediaire,True,True,0.7010149999999999,0.10766600000000004,Ch,6,H11,H,11,5,5,mock_contaminated
14Ain1001Cn02A__durance2,2014_Ain_1001,durance2,B,midgut,Ain,Pont-d'Ain,Suran,46.048,5.324,2014-08-12,2014,1001,Cn,Cn,pur,True,True,0.9999,0.02987200000000001,Cn,7,A01,A,01,1,1,
14Ain1039Pt02A__durance2,2014_Ain_1039,durance2,B,midgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1039,Pt,Pt,pur,True,True,0.0001,0.0118913,Pt,7,A02,A,02,2,2,
15Cab1004Ch02A__durance2,2015_Cab_1004,durance2,B,midgut,Cab,Pont-d'Ain,Suran,46.048,5.324,2015-08-26,2015,1004,Cn,Cn,pur,True,True,0.9916195,0.051615500000000036,Ch,7,A03,A,03,2,3,
15Cab1012Ch02A__durance2,2015_Cab_1012,durance2,B,midgut,Cab,Chavannes-sur-Suran,Suran,46.264389,5.429444,2015-08-26,2015,1012,Pt,Pt,pur,True,True,0.0001,0.0024834600000000003,Ch,7,A04,A,04,3,4,
14Avi1001Cn02A__durance2,2014_Avi_1001,durance2,B,midgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1001,Cn,Cn,pur,True,True,0.9999,0.014294000000000029,Cn,7,A05,A,05,1,1,
14Avi1036Cn02A__durance2,2014_Avi_1036,durance2,B,midgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1036,Cn,Cn,pur,True,True,0.9999,0.025182000000000038,Cn,7,A06,A,06,2,2,
14Bue1006Cn02A__durance2,2014_Bue_1006,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1006,Hy,Hy,intermediaire,True,True,0.9466924999999999,0.09561849999999994,Cn,7,A07,A,07,2,2,
14Bue1016Ch02A__durance2,2014_Bue_1016,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1016,Hy,Pt,quasi-pur,False,True,0.0001,0.025033800000000002,Ch,7,A08,A,08,3,3,
14Man1012Ch02A__durance2,2014_Man_1012,durance2,B,midgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1012,Pt,Pt,pur,True,True,0.0001,0.00126172,Ch,7,A09,A,09,2,2,
14Man1020Ch02A__durance2,2014_Man_1020,durance2,B,midgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1020,Hy,Pt,quasi-pur,False,True,0.0001,0.00115361,Ch,7,A10,A,10,3,3,
14Per2012Ch02A__durance2,2014_Per_2012,durance2,B,midgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,2012,Pt,Pt,pur,True,True,0.0001,0.0,Ch,7,A11,A,11,2,2,
14Per2012Ch02A-bis__durance2,2014_Per_2012,durance2,B,midgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,2012,Pt,Pt,pur,True,True,0.0001,0.0,Ch,7,A12,A,12,3,3,
14Ain1002Cn02A__durance2,2014_Ain_1002,durance2,B,midgut,Ain,Pont-d'Ain,Suran,46.048,5.324,2014-08-12,2014,1002,Cn,Cn,pur,True,True,0.9999,0.027077000000000018,Cn,7,B01,B,01,1,1,
14Ain1040Pt02A__durance2,2014_Ain_1040,durance2,B,midgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1040,Pt,Pt,pur,True,True,0.0001,0.029344600000000002,Pt,7,B02,B,02,2,2,
15Cab1005Ch02A__durance2,2015_Cab_1005,durance2,B,midgut,Cab,Pont-d'Ain,Suran,46.048,5.324,2015-08-26,2015,1005,Cn,Cn,pur,True,True,0.9999,0.04226799999999997,Ch,7,B03,B,03,2,3,
15Cab1013Ch02A__durance2,2015_Cab_1013,durance2,B,midgut,Cab,Chavannes-sur-Suran,Suran,46.264389,5.429444,2015-08-26,2015,1013,Pt,Pt,pur,True,True,0.0001,0.0639904,Ch,7,B04,B,04,3,4,
14Avi1002Cn02A__durance2,2014_Avi_1002,durance2,B,midgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1002,Cn,Cn,pur,True,True,0.9999,0.01569799999999999,Cn,7,B05,B,05,1,1,
14Avi1037Cn02A__durance2,2014_Avi_1037,durance2,B,midgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1037,Cn,Cn,pur,True,True,0.9999,0.114066,Cn,7,B06,B,06,2,2,
14Bue1007Cn02A__durance2,2014_Bue_1007,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1007,Cn,Cn,pur,True,True,0.9999,0.013390000000000013,Cn,7,B07,B,07,2,2,
14Bue1017Ch02A__durance2,2014_Bue_1017,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1017,Pt,Pt,pur,True,True,0.0001,0.0436135,Ch,7,B08,B,08,3,3,
14Man1013Ch02A__durance2,2014_Man_1013,durance2,B,midgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1013,Pt,Pt,pur,True,True,0.0001,0.0236388,Ch,7,B09,B,09,2,2,
14Man1021Ch02A__durance2,2014_Man_1021,durance2,B,midgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1021,Hy,Hy,intermediaire,True,True,0.2179825,0.1247321,Ch,7,B10,B,10,3,3,
14Per2013Ch02A__durance2,2014_Per_2013,durance2,B,midgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,2013,Hy,Hy,intermediaire,True,True,0.2097815,0.1761465,Ch,7,B11,B,11,2,2,
14Per2013Ch02A-bis__durance2,2014_Per_2013,durance2,B,midgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,2013,Hy,Hy,intermediaire,True,True,0.2097815,0.1761465,Ch,7,B12,B,12,3,3,
14Ain1011Pt02A__durance2,2014_Ain_1011,durance2,B,midgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1011,Pt,Pt,pur,True,True,0.0001,0.00132522,Pt,7,C01,C,01,1,1,
14Ain1041Pt02A__durance2,2014_Ain_1041,durance2,B,midgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1041,Pt,Pt,pur,True,True,0.0001,0.0032175100000000002,Pt,7,C02,C,02,2,2,
15Cab1006Ch02A__durance2,2015_Cab_1006,durance2,B,midgut,Cab,Pont-d'Ain,Suran,46.048,5.324,2015-08-26,2015,1006,Cn,Cn,pur,True,True,0.9676345,0.0767025,Ch,7,C03,C,03,2,3,
15Cab1014Ch02A__durance2,2015_Cab_1014,durance2,B,midgut,Cab,Chavannes-sur-Suran,Suran,46.264389,5.429444,2015-08-26,2015,1014,Pt,Pt,pur,True,True,0.0001,0.0,Ch,7,C04,C,04,3,4,
14Avi1003Cn02A__durance2,2014_Avi_1003,durance2,B,midgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1003,Cn,Cn,pur,True,True,0.9999,0.002593999999999985,Cn,7,C05,C,05,1,1,
14Avi1038Cn02A__durance2,2014_Avi_1038,durance2,B,midgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1038,Cn,Cn,pur,True,True,0.9999,0.017442999999999986,Cn,7,C06,C,06,2,2,
14Bue1008Cn02A__durance2,2014_Bue_1008,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1008,Cn,Cn,pur,True,True,0.9999,0.019206999999999974,Cn,7,C07,C,07,2,2,
14Bue1018Ch02A__durance2,2014_Bue_1018,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1018,Pt,Pt,pur,True,True,0.0001,0.009559940000000001,Ch,7,C08,C,08,3,3,
14Man1014Ch02A__durance2,2014_Man_1014,durance2,B,midgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1014,Pt,Pt,pur,True,True,0.0001,0.0023953100000000003,Ch,7,C09,C,09,2,2,
14Man1022Ch02A__durance2,2014_Man_1022,durance2,B,midgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1022,Pt,Pt,pur,True,True,0.0001,0.010545200000000001,Ch,7,C10,C,10,3,3,
14Per2014Ch02A__durance2,2014_Per_2014,durance2,B,midgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,2014,Pt,Pt,pur,True,True,0.0001,0.0,Ch,7,C11,C,11,2,2,
14Ain1012Pt02A__durance2,2014_Ain_1012,durance2,B,midgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1012,Pt,Pt,pur,True,True,0.0001,0.034025599999999996,Pt,7,D01,D,01,1,1,
14Ain1042Pt02A__durance2,2014_Ain_1042,durance2,B,midgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1042,Pt,Pt,pur,True,True,0.0001,0.0252761,Pt,7,D02,D,02,2,2,
15Cab1007Ch02A__durance2,2015_Cab_1007,durance2,B,midgut,Cab,Pont-d'Ain,Suran,46.048,5.324,2015-08-26,2015,1007,Cn,Cn,pur,True,True,0.986855,0.040076,Ch,7,D03,D,03,2,3,
15Cab1015Ch02A__durance2,2015_Cab_1015,durance2,B,midgut,Cab,Chavannes-sur-Suran,Suran,46.264389,5.429444,2015-08-26,2015,1015,Pt,Pt,pur,True,True,0.0001,0.0122371,Ch,7,D04,D,04,3,4,
14Avi1004Cn02A__durance2,2014_Avi_1004,durance2,B,midgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1004,Cn,Cn,pur,True,True,0.9999,0.01977300000000004,Cn,7,D05,D,05,1,1,
14Bue1001Cn02A__durance2,2014_Bue_1001,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1001,Cn,Cn,pur,True,False,0.9878026,0.0,Cn,7,D06,D,06,1,1,
14Bue1011Ch02A__durance2,2014_Bue_1011,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1011,Pt,Pt,pur,True,True,0.0001,0.0232161,Ch,7,D07,D,07,2,2,
14Bue1019Ch02A__durance2,2014_Bue_1019,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1019,Pt,Pt,pur,True,True,0.0001,0.0,Ch,7,D08,D,08,3,3,
14Man1015Ch02A__durance2,2014_Man_1015,durance2,B,midgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1015,Pt,Pt,pur,True,True,0.0001,0.0,Ch,7,D09,D,09,2,2,
14per1011Ch02A__durance2,2014_Per_1011,durance2,B,midgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,1011,Pt,Pt,pur,True,True,0.0001,0.01805,Ch,7,D10,D,10,1,1,
14Per2015Ch02A__durance2,2014_Per_2015,durance2,B,midgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,2015,Pt,Pt,pur,True,True,0.0001,0.0,Ch,7,D11,D,11,2,2,
14Ain1013Pt02A__durance2,2014_Ain_1013,durance2,B,midgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1013,Pt,Pt,pur,True,True,0.0001,0.0099728,Pt,7,E01,E,01,1,1,
14Ain1043Pt02A__durance2,2014_Ain_1043,durance2,B,midgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1043,Pt,Pt,pur,True,True,0.0001,0.0059209399999999995,Pt,7,E02,E,02,2,2,
15Cab1008Ch02A__durance2,2015_Cab_1008,durance2,B,midgut,Cab,Pont-d'Ain,Suran,46.048,5.324,2015-08-26,2015,1008,Cn,Cn,pur,True,True,0.997914,0.01697700000000002,Ch,7,E03,E,03,2,3,
15Cab1016Ch02A__durance2,2015_Cab_1016,durance2,B,midgut,Cab,Chavannes-sur-Suran,Suran,46.264389,5.429444,2015-08-26,2015,1016,Pt,Pt,pur,True,True,0.0001,0.00194113,Ch,7,E04,E,04,3,4,
14Avi1005Cn02A__durance2,2014_Avi_1005,durance2,B,midgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1005,Cn,Cn,pur,True,True,0.9999,0.08110799999999996,Cn,7,E05,E,05,1,1,
14Bue1002Cn02A__durance2,2014_Bue_1002,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1002,Cn,Cn,pur,True,False,0.989712,0.0,Cn,7,E06,E,06,1,1,
14Bue1012Ch02A__durance2,2014_Bue_1012,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1012,Pt,Pt,pur,True,True,0.0001,0.0,Ch,7,E07,E,07,2,2,
14Man1001Cn02A__durance2,2014_Man_1001,durance2,B,midgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1001,Pt,Pt,pur,True,True,0.0001,0.0031458500000000004,Cn,7,E08,E,08,1,1,
14Man1016Ch02A__durance2,2014_Man_1016,durance2,B,midgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1016,Pt,Pt,pur,True,True,0.0001,0.00548115,Ch,7,E09,E,09,2,2,
14Per1012Ch02A__durance2,2014_Per_1012,durance2,B,midgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,1012,Pt,Pt,pur,True,True,0.0001,0.00345481,Ch,7,E10,E,10,1,1,
14Ain1014Pt02A__durance2,2014_Ain_1014,durance2,B,midgut,Ain,Chavannes-sur-Suran,Suran,46.264389,5.429444,2014-08-12,2014,1014,Pt,Pt,pur,True,True,0.0001,0.0193883,Pt,7,F01,F,01,1,1,
15Cab1001Ch02A__durance2,2015_Cab_1001,durance2,B,midgut,Cab,Pont-d'Ain,Suran,46.048,5.324,2015-08-26,2015,1001,Cn,Cn,pur,True,True,0.9999,0.07011200000000006,Ch,7,F02,F,02,1,2,
15Cab1009Ch02A__durance2,2015_Cab_1009,durance2,B,midgut,Cab,Pont-d'Ain,Suran,46.048,5.324,2015-08-26,2015,1009,Hy,Hy,intermediaire,True,True,0.8998935,0.13065250000000006,Ch,7,F03,F,03,2,3,
15Cab1017Ch02A__durance2,2015_Cab_1017,durance2,B,midgut,Cab,Chavannes-sur-Suran,Suran,46.264389,5.429444,2015-08-26,2015,1017,Pt,Pt,pur,True,True,0.0001,0.0135881,Ch,7,F04,F,04,3,4,
14Avi1006Cn02A__durance2,2014_Avi_1006,durance2,B,midgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1006,Cn,Cn,pur,True,True,0.9999,0.03937199999999996,Cn,7,F05,F,05,1,1,
14Bue1003Cn02A__durance2,2014_Bue_1003,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1003,Cn,Cn,pur,True,True,0.9999,0.05878899999999998,Cn,7,F06,F,06,1,1,
14Bue1013Ch02A__durance2,2014_Bue_1013,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1013,Pt,Pt,pur,True,True,0.0001,0.023389300000000002,Ch,7,F07,F,07,2,2,
14Man1002Cn02A__durance2,2014_Man_1002,durance2,B,midgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1002,Hy,Hy,quasi-pur,False,True,0.0001,0.366158,Cn,7,F08,F,08,1,1,
14Man1017Ch02A__durance2,2014_Man_1017,durance2,B,midgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1017,Pt,Pt,pur,True,True,0.0001,0.0,Ch,7,F09,F,09,2,2,
14Per1013Ch02A__durance2,2014_Per_1013,durance2,B,midgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,1013,Pt,Pt,pur,True,True,0.0001,0.0,Ch,7,F10,F,10,1,1,
14Ain1036Cn02A__durance2,2014_Ain_1036,durance2,B,midgut,Ain,Pont-d'Ain,Suran,46.048,5.324,2014-08-12,2014,1036,Cn,Cn,pur,True,True,0.9634205,0.05584849999999997,Cn,7,G01,G,01,1,1,
15Cab1002Ch02A__durance2,2015_Cab_1002,durance2,B,midgut,Cab,Pont-d'Ain,Suran,46.048,5.324,2015-08-26,2015,1002,Cn,Cn,pur,True,True,0.9624035,0.043770499999999934,Ch,7,G02,G,02,1,2,
15Cab1010Ch02A__durance2,2015_Cab_1010,durance2,B,midgut,Cab,Pont-d'Ain,Suran,46.048,5.324,2015-08-26,2015,1010,Hy,Hy,intermediaire,True,True,0.759876,0.07340000000000002,Ch,7,G03,G,03,2,3,
15Cab1018Ch02A__durance2,2015_Cab_1018,durance2,B,midgut,Cab,Chavannes-sur-Suran,Suran,46.264389,5.429444,2015-08-26,2015,1018,Pt,Pt,pur,True,True,0.0001,0.018595900000000002,Ch,7,G04,G,04,3,4,
14Avi1007Cn02A__durance2,2014_Avi_1007,durance2,B,midgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1007,Cn,Cn,pur,True,True,0.9999,0.010548000000000002,Cn,7,G05,G,05,1,1,
14Bue1004Cn02A__durance2,2014_Bue_1004,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1004,Cn,Cn,pur,True,True,0.9999,0.01164900000000002,Cn,7,G06,G,06,1,1,
14Bue1014Ch02A__durance2,2014_Bue_1014,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1014,Pt,Pt,pur,True,True,0.00459266,0.015245940000000001,Ch,7,G07,G,07,2,2,
14Man1010Cn02A__durance2,2014_Man_1010,durance2,B,midgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1010,Hy,Pt,quasi-pur,False,True,0.0001,0.0,Cn,7,G08,G,08,1,1,
14Man1018Ch02A__durance2,2014_Man_1018,durance2,B,midgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1018,Pt,Pt,pur,True,True,0.0001,0.0202354,Ch,7,G09,G,09,2,2,
14Per1014Ch02A__durance2,2014_Per_1014,durance2,B,midgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,1014,Pt,Pt,pur,True,True,0.0001,0.006368319999999999,Ch,7,G10,G,10,1,1,
14Ain1037Cn02A__durance2,2014_Ain_1037,durance2,B,midgut,Ain,Pont-d'Ain,Suran,46.048,5.324,2014-08-12,2014,1037,Cn,Cn,pur,True,True,0.9999,0.021923000000000026,Cn,7,H01,H,01,1,1,
15Cab1003Ch02A__durance2,2015_Cab_1003,durance2,B,midgut,Cab,Pont-d'Ain,Suran,46.048,5.324,2015-08-26,2015,1003,Cn,Cn,pur,True,True,0.9790135,0.04033549999999997,Ch,7,H02,H,02,1,2,
15Cab1011Ch02A__durance2,2015_Cab_1011,durance2,B,midgut,Cab,Chavannes-sur-Suran,Suran,46.264389,5.429444,2015-08-26,2015,1011,Pt,Pt,pur,True,False,0.00042399999999997995,0.0,Ch,7,H03,H,03,2,3,
15Cab1019Ch02A__durance2,2015_Cab_1019,durance2,B,midgut,Cab,Chavannes-sur-Suran,Suran,46.264389,5.429444,2015-08-26,2015,1019,Pt,Pt,pur,True,True,0.0001,0.0,Ch,7,H04,H,04,3,4,
14Avi1008Cn02A__durance2,2014_Avi_1008,durance2,B,midgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2014,1008,Cn,Cn,pur,True,True,0.9790425,0.04159250000000003,Cn,7,H05,H,05,1,1,
14Bue1005Cn02A__durance2,2014_Bue_1005,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1005,Cn,Cn,pur,True,True,0.996529,0.015122999999999998,Cn,7,H06,H,06,1,1,
14Bue1015Ch02A__durance2,2014_Bue_1015,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2014,1015,Pt,Pt,pur,True,True,0.0001,0.027206,Ch,7,H07,H,07,2,2,
14Man1011Ch02A__durance2,2014_Man_1011,durance2,B,midgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1011,Hy,Pt,quasi-pur,False,True,0.0001,0.0034689200000000003,Ch,7,H08,H,08,1,1,
14Man1019Ch02A__durance2,2014_Man_1019,durance2,B,midgut,Man,Manosque-Oraison,Durance,43.919667,5.896278,2014-07-23,2014,1019,Pt,Pt,pur,True,True,0.0001,0.00794395,Ch,7,H09,H,09,2,2,
14Per2011Ch02A__durance2,2014_Per_2011,durance2,B,midgut,Per,Pertuis,Durance,43.668139,5.493,2014-07-07;2014-08-20,2014,2011,Pt,Pt,pur,True,True,0.0001,0.0198136,Ch,7,H10,H,10,1,1,
15Bau1001Ch02A__durance2,2015_Bau_1001,durance2,B,midgut,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1001,Pt,Pt,pur,True,True,0.0001,0.0011884,Ch,8,A01,A,01,1,1,
15Bau1009Ch02A__durance2,2015_Bau_1009,durance2,B,midgut,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1009,Pt,Pt,pur,True,True,0.0001,0.0190407,Ch,8,A02,A,02,2,2,
15Bau1017Ch02A__durance2,2015_Bau_1017,durance2,B,midgut,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1017,Pt,Pt,pur,True,True,0.01931,0.026522699999999996,Ch,8,A03,A,03,3,3,
15Bau1025Ch02A__durance2,2015_Bau_1025,durance2,B,midgut,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1025,Pt,Pt,pur,True,True,0.019029945,0.066665255,Ch,8,A04,A,04,4,4,
15Jus1008Ch0A__durance2,2015_Jus_1008,durance2,B,midgut,Jus,Saint-Just-d'Ardeche,Ardeche,44.286,4.597833,2015-07-21,2015,1008,Pt,Pt,pur,True,False,0.045518999999999976,0.01,Ch,8,A05,A,05,2,2,
15Jus1016Ch0A__durance2,2015_Jus_1016,durance2,B,midgut,Jus,Saint-Just-d'Ardeche,Ardeche,44.286,4.597833,2015-07-21,2015,1016,Hy,Hy,quasi-pur,False,True,0.9999,0.23044900000000001,Ch,8,A06,A,06,3,3,
15Caa1005Ch0A__durance2,2015_Caa_1005,durance2,B,midgut,Caa,Canal (usine du Largue),Canal,43.853389,5.858444,2015-09-08,2015,1005,Cn,Cn,pur,True,True,0.9999,0.031225000000000058,Ch,8,A07,A,07,2,2,
15Caa1013Ch0A__durance2,2015_Caa_1013,durance2,B,midgut,Caa,Canal (usine du Largue),Canal,43.853389,5.858444,2015-09-08,2015,1013,Pt,Pt,pur,True,True,0.0001,0.0214899,Ch,8,A08,A,08,3,3,
15Avi1001Cn02A__durance2,2015_Avi_1001,durance2,B,midgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2015,1001,Hy,Hy,quasi-pur,False,True,0.9999,0.36144699999999996,Cn,8,A09,A,09,3,3,
15Avi1009Cn02A__durance2,2015_Avi_1009,durance2,B,midgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2015,1009,Cn,Cn,pur,True,True,0.9999,0.06070900000000001,Cn,8,A10,A,10,4,4,
15Bue1004Ch02A__durance2,2015_Bue_1004,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2015,1004,Pt,Pt,pur,True,True,0.0001,0.0,Ch,8,A11,A,11,5,5,
15Bue1012Ch02A__durance2,2015_Bue_1012,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2015,1012,Hy,Hy,quasi-pur,False,True,0.0001,0.393005,Ch,8,A12,A,12,6,6,
15Bau1002Ch02A__durance2,2015_Bau_1002,durance2,B,midgut,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1002,Pt,Pt,pur,True,True,0.0001,0.00046527,Ch,8,B01,B,01,1,1,
15Bau1010Ch02A__durance2,2015_Bau_1010,durance2,B,midgut,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1010,Hy,Hy,quasi-pur,False,True,0.0001,0.375879,Ch,8,B02,B,02,2,2,
15Bau1018Ch02A__durance2,2015_Bau_1018,durance2,B,midgut,Bau,Rosieres,Beaume,44.475,4.264,2015-07-22,2015,1018,Pt,Pt,pur,True,True,0.0001,0.0420278,Ch,8,B03,B,03,3,3,
15Jus1001CH02A__durance2,2015_Jus_1001,durance2,B,midgut,Jus,Saint-Just-d'Ardeche,Ardeche,44.286,4.597833,2015-07-21,2015,1001,Pt,Pt,pur,True,True,0.0001,0.0,Ch,8,B04,B,04,1,1,
15Jus1009Ch0A__durance2,2015_Jus_1009,durance2,B,midgut,Jus,Saint-Just-d'Ardeche,Ardeche,44.286,4.597833,2015-07-21,2015,1009,Hy,Hy,intermediaire,True,True,0.4761105,0.2859385,Ch,8,B05,B,05,2,2,
15Jus1017Ch0A__durance2,2015_Jus_1017,durance2,B,midgut,Jus,Saint-Just-d'Ardeche,Ardeche,44.286,4.597833,2015-07-21,2015,1017,Cn,Cn,pur,True,True,0.9999,0.022872000000000003,Ch,8,B06,B,06,3,3,
15Caa1006Ch0A__durance2,2015_Caa_1006,durance2,B,midgut,Caa,Canal (usine du Largue),Canal,43.853389,5.858444,2015-09-08,2015,1006,Hy,Hy,intermediaire,True,True,0.9211665,0.07827249999999997,Ch,8,B07,B,07,2,2,
15Caa1014Ch0A__durance2,2015_Caa_1014,durance2,B,midgut,Caa,Canal (usine du Largue),Canal,43.853389,5.858444,2015-09-08,2015,1014,Pt,Pt,pur,True,True,0.0001,0.008547260000000001,Ch,8,B08,B,08,3,3,
15Avi1002Cn02A__durance2,2015_Avi_1002,durance2,B,midgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2015,1002,Hy,Hy,intermediaire,True,True,0.529004,0.06558199999999992,Cn,8,B09,B,09,3,3,
15Avi1010Cn02A__durance2,2015_Avi_1010,durance2,B,midgut,Avi,Avignon,Durance,43.913,4.820722,2014-07-17;2015-07-10,2015,1010,Cn,Cn,pur,True,True,0.9999,0.023951999999999973,Cn,8,B10,B,10,4,4,
15Bue1005Ch02A__durance2,2015_Bue_1005,durance2,B,midgut,Bue,Confluence Buech-Meouge,Buech,44.262,5.828,2014-07-03;2015-07-17,2015,1005,Hy,Hy,intermediaire,True,True,0.130852,0.06826000000000002,Ch,8,B11,B,11,5,5,
